ID_INT,PROGR_USC,PROGR_SPOST,SESSO,FASCIA_ETA,COD_ZONA_RES,SCOPO,COD_ZONA_PAR,PROV_PAR,ORA_PAR,COD_ZONA_ARR,PROV_ARR,ORA_ARR,USO_MEZZ,MEZZO1,MEZZO2,MEZZO3,PAX_AUTO,NUM_LIN_URB,COD_ALTROURB,COD_ZONA_2M,PROV_2M,ORA_2MEZZO,COD_ZONA_3M,PROV_3M,ORA_3MEZZO,TASSO_CAMP
7263378,1,3,2,1,T000,8,Q001,1,02/02/2017 17:30,Q014,1,02/02/2017 18:00,1,6,,,,1,,,,,,,,0.982318271
7263379,1,1,2,2,T000,5,Q023,1,02/02/2017 12:30,Q023,1,02/02/2017 12:35,1,3,,,0,,,,,,,,,1.007527504
7263379,1,2,2,2,T000,8,Q023,1,02/02/2017 13:35,Q023,1,02/02/2017 13:40,1,3,,,2,,,,,,,,,1.007527504
7263380,1,1,2,1,T000,3,Q017,1,02/02/2017 07:00,Q003,1,02/02/2017 08:00,1,6,,,,2,,,,,,,,0.776699029
7263380,1,2,2,1,T000,8,Q003,1,02/02/2017 14:00,Q017,1,02/02/2017 15:00,1,6,,,,2,,,,,,,,0.776699029
7263381,1,1,1,4,T000,9,Q006,1,02/02/2017 12:30,Q006,1,02/02/2017 12:45,2,,,,,,,,,,,,,0.974387528
7263381,1,2,1,4,T000,8,Q006,1,02/02/2017 16:45,Q006,1,02/02/2017 17:00,2,,,,,,,,,,,,,0.974387528
7263382,1,1,2,2,T000,1,Q003,1,02/02/2017 06:40,Q008,1,02/02/2017 07:10,1,3,,,0,,,,,,,,,1.029473981
7263382,1,2,2,2,T000,8,Q008,1,02/02/2017 14:20,Q003,1,02/02/2017 15:00,1,3,,,0,,,,,,,,,1.029473981
7263386,1,1,1,1,T000,3,Q013,1,02/02/2017 07:00,Q017,1,02/02/2017 08:00,1,6,19,,,1,,Q005,1,02/02/2017 07:15,,,,1.014319809
7263386,1,2,1,1,T000,8,Q017,1,02/02/2017 13:00,Q013,1,02/02/2017 13:45,1,6,19,,,1,,Q005,1,02/02/2017 13:25,,,,1.014319809
7263387,1,1,1,3,T000,4,Q016,1,02/02/2017 14:00,Q006,1,02/02/2017 14:20,1,6,,,,1,,,,,,,,1.337233598
7263387,1,2,1,3,T000,8,Q006,1,02/02/2017 16:40,Q016,1,02/02/2017 17:00,1,6,,,,1,,,,,,,,1.337233598
7263388,2,1,2,2,T000,5,Q013,1,02/02/2017 21:00,Q004,1,02/02/2017 21:20,1,3,,,3,,,,,,,,,1.022964509
7263388,2,2,2,2,T000,8,Q004,1,02/02/2017 23:00,Q013,1,02/02/2017 23:30,1,3,,,1,,,,,,,,,1.022964509
7263391,1,1,2,2,T000,1,Q006,1,02/02/2017 06:30,Q003,1,02/02/2017 06:55,1,6,,,,2,,,,,,,,0.958741786
7263391,1,2,2,2,T000,8,Q003,1,02/02/2017 14:15,Q006,1,02/02/2017 15:00,1,6,,,,2,,,,,,,,0.958741786
7263392,1,1,2,3,T000,4,Q021,1,02/02/2017 08:00,Q001,1,02/02/2017 08:30,1,6,,,,1,,,,,,,,0.995607613
7263392,1,2,2,3,T000,8,Q001,1,02/02/2017 13:00,Q021,1,02/02/2017 13:30,1,6,,,,1,,,,,,,,0.995607613
7263394,1,1,2,4,T000,4,Q019,1,02/02/2017 10:00,Q019,1,02/02/2017 10:30,2,,,,,,,,,,,,,0.989772352
7263394,1,2,2,4,T000,8,Q019,1,02/02/2017 11:30,Q019,1,02/02/2017 12:00,2,,,,,,,,,,,,,0.989772352
7263395,1,1,2,3,T000,1,Q012,1,02/02/2017 08:00,Q023,1,02/02/2017 08:15,1,3,,,0,,,,,,,,,0.991940484
7263395,1,2,2,3,T000,4,Q023,1,02/02/2017 16:00,Q006,1,02/02/2017 16:30,1,3,,,1,,,,,,,,,0.991940484
7263395,1,3,2,3,T000,5,Q006,1,02/02/2017 17:45,Q014,1,02/02/2017 17:50,1,3,,,1,,,,,,,,,0.991940484
7263395,1,4,2,3,T000,8,Q014,1,02/02/2017 17:55,Q012,1,02/02/2017 18:00,1,3,,,0,,,,,,,,,0.991940484
7263396,1,1,2,4,T000,7,Q014,1,02/02/2017 09:00,Q013,1,02/02/2017 09:30,2,,,,,,,,,,,,,0.996815728
7263396,1,2,2,4,T000,8,Q013,1,02/02/2017 09:40,Q014,1,02/02/2017 10:00,2,,,,,,,,,,,,,0.996815728
7263396,2,1,2,4,T000,4,Q014,1,02/02/2017 10:15,Q014,1,02/02/2017 10:25,2,,,,,,,,,,,,,0.996815728
7263396,2,2,2,4,T000,8,Q014,1,02/02/2017 11:45,Q014,1,02/02/2017 12:00,2,,,,,,,,,,,,,0.996815728
7263396,3,1,2,4,T000,7,Q014,1,02/02/2017 17:00,Q014,1,02/02/2017 17:15,2,,,,,,,,,,,,,0.996815728
7263396,3,2,2,4,T000,8,Q014,1,02/02/2017 17:20,Q014,1,02/02/2017 17:30,2,,,,,,,,,,,,,0.996815728
7263399,1,1,1,3,T000,6,Q014,1,02/02/2017 14:00,Q013,1,02/02/2017 14:10,1,3,,,1,,,,,,,,,1.022222222
7263399,1,2,1,3,T000,8,Q013,1,02/02/2017 16:45,Q014,1,02/02/2017 17:00,1,3,,,0,,,,,,,,,1.022222222
7263400,1,1,2,4,T000,7,Q018,1,02/02/2017 10:50,Q018,1,02/02/2017 11:00,2,,,,,,,,,,,,,1.01488498
7263400,1,2,2,4,T000,8,Q018,1,02/02/2017 12:10,Q018,1,02/02/2017 12:40,2,,,,,,,,,,,,,1.01488498
7263400,2,1,2,4,T000,7,Q018,1,02/02/2017 16:30,Q020,1,02/02/2017 17:00,2,,,,,,,,,,,,,1.01488498
7263400,2,2,2,4,T000,8,Q020,1,02/02/2017 17:30,Q018,1,02/02/2017 18:00,2,,,,,,,,,,,,,1.01488498
7263403,1,1,1,2,T000,1,Q009,1,02/02/2017 06:30,Q009,1,02/02/2017 07:00,2,,,,,,,,,,,,,0.959079284
7263403,1,2,1,2,T000,8,Q009,1,02/02/2017 14:30,Q009,1,02/02/2017 15:00,2,,,,,,,,,,,,,0.959079284
7263404,1,1,2,2,T000,4,Q003,1,02/02/2017 14:00,Q003,1,02/02/2017 14:07,2,,,,,,,,,,,,,1.029473981
7263404,1,2,2,2,T000,8,Q003,1,02/02/2017 16:55,Q003,1,02/02/2017 17:00,2,,,,,,,,,,,,,1.029473981
7263407,1,1,2,1,T000,3,Q017,1,02/02/2017 07:10,Q001,1,02/02/2017 07:45,1,6,,,,1,,,,,,,,0.776699029
7263407,1,2,2,1,T000,8,Q001,1,02/02/2017 13:05,Q017,1,02/02/2017 13:45,1,6,,,,1,,,,,,,,0.776699029
7263408,1,1,1,1,T000,3,Q023,1,02/02/2017 07:30,Q012,1,02/02/2017 08:00,1,6,,,,1,,,,,,,,1.099505223
7263408,1,2,1,1,T000,8,Q012,1,02/02/2017 13:35,Q023,1,02/02/2017 13:45,1,6,,,,1,,,,,,,,1.099505223
7263412,1,1,2,1,T000,7,Q001,1,02/02/2017 14:00,Q001,1,02/02/2017 14:10,2,,,,,,,,,,,,,1.020408163
7263412,1,2,2,1,T000,8,Q001,1,02/02/2017 16:50,Q001,1,02/02/2017 17:00,2,,,,,,,,,,,,,1.020408163
7263414,1,1,1,3,T000,4,Q005,1,02/02/2017 14:25,Q001,1,02/02/2017 14:35,1,6,,,,1,,,,,,,,1.018099548
7263414,1,2,1,3,T000,8,Q001,1,02/02/2017 16:50,Q005,1,02/02/2017 17:00,1,6,,,,1,,,,,,,,1.018099548
7263415,1,1,2,4,T000,4,Q011,1,02/02/2017 12:00,Q011,1,02/02/2017 12:10,2,,,,,,,,,,,,,1.008282319
7263415,1,2,2,4,T000,8,Q011,1,02/02/2017 14:00,Q011,1,02/02/2017 14:15,2,,,,,,,,,,,,,1.008282319
7263416,1,1,2,2,T000,1,Q016,1,02/02/2017 07:50,Q007,1,02/02/2017 08:00,1,3,,,0,,,,,,,,,1.548039711
7263416,1,2,2,2,T000,8,Q007,1,02/02/2017 13:35,Q016,1,02/02/2017 13:45,1,3,,,0,,,,,,,,,1.548039711
7263417,1,1,2,2,T000,6,Q020,1,02/02/2017 07:30,Q009,1,02/02/2017 08:10,1,3,,,1,,,,,,,,,1.02281668
7263417,1,2,2,2,T000,8,Q009,1,02/02/2017 12:30,Q020,1,02/02/2017 13:00,1,3,,,1,,,,,,,,,1.02281668
7263417,2,1,2,2,T000,4,Q020,1,02/02/2017 15:10,Q019,1,02/02/2017 15:20,1,3,,,0,,,,,,,,,1.02281668
7263417,2,2,2,2,T000,8,Q019,1,02/02/2017 17:40,Q020,1,02/02/2017 18:00,1,3,,,0,,,,,,,,,1.02281668
7263418,1,1,2,4,T000,4,Q009,1,02/02/2017 16:00,Q009,1,02/02/2017 16:15,2,,,,,,,,,,,,,1.008018328
7263418,1,2,2,4,T000,8,Q009,1,02/02/2017 17:50,Q009,1,02/02/2017 18:00,2,,,,,,,,,,,,,1.008018328
7263421,1,1,1,4,T000,6,Q004,1,02/02/2017 09:00,Q003,1,02/02/2017 09:25,1,6,,,,1,,,,,,,,1.022012579
7263421,1,2,1,4,T000,8,Q003,1,02/02/2017 13:00,Q004,1,02/02/2017 13:30,1,6,,,,1,,,,,,,,1.022012579
7263422,1,1,1,2,T000,1,Q016,1,02/02/2017 07:30,Q012,1,02/02/2017 08:00,1,3,,,0,,,,,,,,,1.48280919
7263422,1,2,1,2,T000,8,Q012,1,02/02/2017 13:00,Q016,1,02/02/2017 13:30,1,3,,,0,,,,,,,,,1.48280919
7263422,2,1,1,2,T000,1,Q016,1,02/02/2017 14:00,Q012,1,02/02/2017 14:30,1,3,,,0,,,,,,,,,1.48280919
7263422,2,2,1,2,T000,8,Q012,1,02/02/2017 17:30,Q016,1,02/02/2017 18:00,1,3,,,0,,,,,,,,,1.48280919
7263425,1,1,2,2,T000,1,Q003,1,02/02/2017 07:30,Q006,1,02/02/2017 08:00,1,6,,,,1,,,,,,,,1.029473981
7263425,1,2,2,2,T000,8,Q006,1,02/02/2017 17:30,Q003,1,02/02/2017 18:00,1,6,,,,1,,,,,,,,1.029473981
7263427,1,1,1,2,T000,1,Q019,1,02/02/2017 07:30,Q001,1,02/02/2017 08:20,1,6,,,,1,,,,,,,,0.994282873
7263427,1,2,1,2,T000,8,Q001,1,02/02/2017 17:15,Q019,1,02/02/2017 18:00,1,6,,,,2,,,,,,,,0.994282873
7263429,1,1,1,2,T000,6,Q006,1,02/02/2017 07:30,Q006,1,02/02/2017 07:40,2,,,,,,,,,,,,,0.98880597
7263429,1,2,1,2,T000,1,Q006,1,02/02/2017 08:00,Q006,1,02/02/2017 08:15,2,,,,,,,,,,,,,0.98880597
7263429,1,3,1,2,T000,5,Q006,1,02/02/2017 17:15,Q014,1,02/02/2017 17:30,2,,,,,,,,,,,,,0.98880597
7263429,1,4,1,2,T000,8,Q014,1,02/02/2017 17:45,Q006,1,02/02/2017 18:00,2,,,,,,,,,,,,,0.98880597
7263431,1,3,2,2,T000,8,Q006,1,02/02/2017 19:25,Q004,1,02/02/2017 19:40,2,,,,,,,,,,,,,1.022964509
7263432,1,1,2,1,T000,3,Q017,1,02/02/2017 07:10,Q001,1,02/02/2017 07:55,1,6,,,,2,,,,,,,,0.776699029
7263432,1,2,2,1,T000,8,Q001,1,02/02/2017 13:00,Q017,1,02/02/2017 13:50,1,6,,,,2,,,,,,,,0.776699029
7263435,1,1,1,1,T000,3,Q015,1,02/02/2017 07:30,Q014,1,02/02/2017 07:50,1,6,,,,2,,,,,,,,0.995024876
7263435,1,2,1,1,T000,8,Q014,1,02/02/2017 13:30,Q015,1,02/02/2017 13:55,1,6,,,,2,,,,,,,,0.995024876
7263436,1,1,2,2,T000,1,Q009,1,02/02/2017 07:30,Q001,1,02/02/2017 08:30,1,6,,,,2,,,,,,,,0.985619648
7263436,1,2,2,2,T000,8,Q001,1,02/02/2017 17:00,Q009,1,02/02/2017 18:00,1,6,,,,2,,,,,,,,0.985619648
7263437,1,1,2,2,T000,7,Q001,1,02/02/2017 12:05,Q001,1,02/02/2017 12:20,2,,,,,,,,,,,,,1.023374811
7263437,1,2,2,2,T000,8,Q001,1,02/02/2017 13:40,Q001,1,02/02/2017 13:55,2,,,,,,,,,,,,,1.023374811
7263438,1,1,2,4,T000,4,Q013,1,02/02/2017 10:00,Q013,1,02/02/2017 10:07,2,,,,,,,,,,,,,0.996815728
7263438,1,2,2,4,T000,8,Q013,1,02/02/2017 11:25,Q013,1,02/02/2017 11:30,2,,,,,,,,,,,,,0.996815728
7263439,1,1,1,2,T000,5,Q007,1,02/02/2017 13:15,Q007,1,02/02/2017 13:30,2,,,,,,,,,,,,,0.97799511
7263439,1,2,1,2,T000,8,Q007,1,02/02/2017 13:40,Q007,1,02/02/2017 13:55,2,,,,,,,,,,,,,0.97799511
7263440,1,1,2,4,T000,1,Q021,1,02/02/2017 09:30,Q006,1,02/02/2017 09:45,1,3,,,0,,,,,,,,,0.982318271
7263440,1,2,2,4,T000,2,Q006,1,02/02/2017 11:00,Q013,1,02/02/2017 11:15,2,,,,,,,,,,,,,0.982318271
7263440,1,3,2,4,T000,1,Q013,1,02/02/2017 12:00,Q006,1,02/02/2017 12:05,2,,,,,,,,,,,,,0.982318271
7263440,1,4,2,4,T000,8,Q006,1,02/02/2017 17:50,Q021,1,02/02/2017 18:00,1,3,,,0,,,,,,,,,0.982318271
7263442,1,1,1,4,T000,6,Q015,1,02/02/2017 14:00,Q006,1,02/02/2017 14:20,1,3,,,1,,,,,,,,,0.961748634
7263442,1,2,1,4,T000,8,Q006,1,02/02/2017 17:40,Q015,1,02/02/2017 18:00,1,3,,,1,,,,,,,,,0.961748634
7263447,1,1,1,3,T000,7,Q006,1,02/02/2017 18:00,Q001,1,02/02/2017 18:20,1,16,,,,,,,,,,,,0.99009901
7263447,1,2,1,3,T000,8,Q001,1,02/02/2017 19:40,Q006,1,02/02/2017 20:00,1,16,,,,,,,,,,,,0.99009901
7263448,1,1,1,2,T000,1,Q016,1,02/02/2017 08:20,Q007,1,02/02/2017 08:50,1,6,,,,1,,,,,,,,1.48280919
7263448,1,2,1,2,T000,8,Q007,1,02/02/2017 18:00,Q016,1,02/02/2017 18:20,1,6,,,,1,,,,,,,,1.48280919
7263451,1,1,1,2,T000,1,Q010,1,02/02/2017 04:30,Q009,1,02/02/2017 04:45,1,3,,,0,,,,,,,,,0.992211672
7263451,1,2,1,2,T000,8,Q009,1,02/02/2017 13:50,Q010,1,02/02/2017 14:00,1,3,,,0,,,,,,,,,0.992211672
7263452,1,1,1,3,T000,4,Q011,1,02/02/2017 15:05,Q011,1,02/02/2017 15:15,2,,,,,,,,,,,,,0.932297447
7263452,1,2,1,3,T000,8,Q011,1,02/02/2017 16:50,Q011,1,02/02/2017 17:00,2,,,,,,,,,,,,,0.932297447
7263453,1,1,2,2,T000,1,Q019,1,02/02/2017 07:30,Q007,1,02/02/2017 08:05,1,6,,,,1,,,,,,,,0.926164137
7263453,1,2,2,2,T000,8,Q007,1,02/02/2017 17:15,Q019,1,02/02/2017 18:00,1,6,,,,1,,,,,,,,0.926164137
7263454,1,1,2,2,T000,1,Q002,1,02/02/2017 05:10,Q003,1,02/02/2017 05:30,1,6,,,,1,,,,,,,,0.996309963
7263454,1,2,2,2,T000,8,Q003,1,02/02/2017 14:30,Q002,1,02/02/2017 15:00,1,6,,,,1,,,,,,,,0.996309963
7263457,1,1,2,2,T000,4,Q001,1,02/02/2017 11:00,Q001,1,02/02/2017 11:10,2,,,,,,,,,,,,,1.023374811
7263457,1,2,2,2,T000,8,Q001,1,02/02/2017 12:40,Q001,1,02/02/2017 13:00,2,,,,,,,,,,,,,1.023374811
7263457,2,1,2,2,T000,5,Q001,1,02/02/2017 15:00,Q008,1,02/02/2017 15:15,2,,,,,,,,,,,,,1.023374811
7263457,2,2,2,2,T000,8,Q008,1,02/02/2017 15:45,Q001,1,02/02/2017 16:00,2,,,,,,,,,,,,,1.023374811
7263460,1,1,2,2,T000,1,Q018,1,02/02/2017 07:30,Q020,1,02/02/2017 07:35,1,3,,,0,,,,,,,,,0.980246547
7263460,1,2,2,2,T000,8,Q020,1,02/02/2017 17:55,Q018,1,02/02/2017 18:00,1,3,,,0,,,,,,,,,0.980246547
7263461,1,1,1,2,T000,1,Q023,1,02/02/2017 07:30,Q009,1,02/02/2017 08:00,1,3,,,0,,,,,,,,,0.991001253
7263461,1,2,1,2,T000,8,Q009,1,02/02/2017 17:30,Q023,1,02/02/2017 18:00,1,3,,,0,,,,,,,,,0.991001253
7263463,1,1,2,3,T000,7,Q005,1,02/02/2017 08:15,Q005,1,02/02/2017 08:40,2,,,,,,,,,,,,,1.013049451
7263463,1,2,2,3,T000,8,Q005,1,02/02/2017 11:30,Q005,1,02/02/2017 12:00,2,,,,,,,,,,,,,1.013049451
7263463,2,1,2,3,T000,4,Q005,1,02/02/2017 12:45,Q009,1,02/02/2017 13:10,1,4,,,,,,,,,,,,1.013049451
7263463,2,2,2,3,T000,8,Q009,1,02/02/2017 17:00,Q005,1,02/02/2017 17:30,1,4,,,,,,,,,,,,1.013049451
7263467,1,1,1,2,T000,1,Q008,1,02/02/2017 05:00,Q012,1,02/02/2017 05:20,1,3,,,0,,,,,,,,,0.977917981
7263467,1,2,1,2,T000,8,Q012,1,02/02/2017 14:30,Q008,1,02/02/2017 15:00,1,3,,,0,,,,,,,,,0.977917981
7263469,1,1,1,2,T000,1,Q009,1,02/02/2017 04:35,Q001,1,02/02/2017 05:05,1,6,19,,,1,,Q001,1,02/02/2017 04:45,,,,0.959079284
7263469,1,2,1,2,T000,8,Q001,1,02/02/2017 14:30,Q009,1,02/02/2017 15:00,1,19,6,,,1,,Q005,1,02/02/2017 14:45,,,,0.959079284
7263470,1,1,1,1,T000,3,Q019,1,02/02/2017 07:20,Q019,1,02/02/2017 07:45,1,6,,,,1,,,,,,,,0.99522293
7263470,1,2,1,1,T000,8,Q019,1,02/02/2017 17:30,Q019,1,02/02/2017 18:00,1,6,,,,1,,,,,,,,0.99522293
7263472,1,1,1,4,T000,7,Q010,1,02/02/2017 10:00,Q010,1,02/02/2017 10:15,2,,,,,,,,,,,,,1.009064478
7263472,1,2,1,4,T000,8,Q010,1,02/02/2017 12:45,Q010,1,02/02/2017 13:00,2,,,,,,,,,,,,,1.009064478
7263478,1,1,1,2,T000,1,Q013,1,02/02/2017 06:15,Q014,1,02/02/2017 06:25,2,,,,,,,,,,,,,1.045958796
7263478,1,2,1,2,T000,8,Q014,1,02/02/2017 13:50,Q013,1,02/02/2017 14:00,2,,,,,,,,,,,,,1.045958796
7263479,1,1,2,2,T000,1,Q022,1,02/02/2017 07:15,Q014,1,02/02/2017 07:50,1,4,,,,,,,,,,,,1.016314523
7263479,1,2,2,2,T000,8,Q014,1,02/02/2017 17:00,Q022,1,02/02/2017 18:00,1,4,,,,,,,,,,,,1.016314523
7263481,1,1,2,1,T000,3,Q007,1,02/02/2017 07:00,Q007,1,02/02/2017 07:10,1,6,,,,1,,,,,,,,0.945945946
7263481,1,2,2,1,T000,8,Q007,1,02/02/2017 13:00,Q007,1,02/02/2017 13:20,1,6,,,,1,,,,,,,,0.945945946
7263481,2,1,2,1,T000,7,Q007,1,02/02/2017 20:00,Q001,1,02/02/2017 20:15,1,4,,,,,,,,,,,,0.945945946
7263481,2,2,2,1,T000,8,Q001,1,02/02/2017 21:45,Q007,1,02/02/2017 22:00,1,4,,,,,,,,,,,,0.945945946
7263484,1,3,1,2,T000,2,Q005,1,02/02/2017 11:15,Q001,1,02/02/2017 11:30,1,19,,,,,,,,,,,,0.996956659
7263484,1,4,1,2,T000,2,Q001,1,02/02/2017 11:40,Q005,1,02/02/2017 11:50,1,19,,,,,,,,,,,,0.996956659
7263484,1,5,1,2,T000,8,Q005,1,02/02/2017 12:20,Q014,1,02/02/2017 12:30,1,3,,,0,,,,,,,,,0.996956659
7263489,1,1,1,2,T000,1,Q001,1,02/02/2017 08:00,Q002,1,02/02/2017 08:30,1,6,,,,1,,,,,,,,0.99021042
7263489,1,2,1,2,T000,8,Q002,1,02/02/2017 11:50,Q001,1,02/02/2017 12:05,1,6,,,,1,,,,,,,,0.99021042
7263489,2,1,1,2,T000,1,Q001,1,02/02/2017 14:00,Q002,1,02/02/2017 14:15,1,6,,,,1,,,,,,,,0.99021042
7263489,2,2,1,2,T000,8,Q002,1,02/02/2017 15:40,Q001,1,02/02/2017 16:00,1,6,,,,1,,,,,,,,0.99021042
7263494,1,1,1,1,T000,3,Q005,1,02/02/2017 09:40,Q002,1,02/02/2017 10:20,1,6,,,,1,,,,,,,,0.907029478
7263494,1,2,1,1,T000,8,Q002,1,02/02/2017 14:00,Q005,1,02/02/2017 14:40,1,6,,,,1,,,,,,,,0.907029478
7263496,1,1,2,1,T000,3,Q019,1,02/02/2017 07:00,Q001,1,02/02/2017 07:45,1,6,,,,1,,,,,,,,0.806451613
7263496,1,2,2,1,T000,8,Q001,1,02/02/2017 13:30,Q019,1,02/02/2017 14:00,1,6,,,,1,,,,,,,,0.806451613
7263497,1,1,1,1,T000,3,Q004,1,02/02/2017 07:00,Q014,1,02/02/2017 07:45,1,6,19,,,1,,Q013,1,02/02/2017 07:40,,,,0.993048659
7263497,1,2,1,1,T000,8,Q014,1,02/02/2017 13:00,Q004,1,02/02/2017 14:00,1,19,6,,,1,,Q013,1,02/02/2017 13:30,,,,0.993048659
7263500,1,1,2,4,T000,9,Q013,1,02/02/2017 07:00,Q006,1,02/02/2017 08:30,1,6,,,,2,,,,,,,,0.982220564
7263500,1,2,2,4,T000,8,Q006,1,02/02/2017 20:00,Q013,1,02/02/2017 21:30,1,6,,,,2,,,,,,,,0.982220564
7263505,1,1,2,4,T000,4,Q023,1,02/02/2017 08:00,Q012,1,02/02/2017 08:10,2,,,,,,,,,,,,,0.991778677
7263505,1,2,2,4,T000,8,Q012,1,02/02/2017 08:50,Q023,1,02/02/2017 09:00,2,,,,,,,,,,,,,0.991778677
7263505,2,1,2,4,T000,4,Q023,1,02/02/2017 10:00,Q023,1,02/02/2017 10:15,2,,,,,,,,,,,,,0.991778677
7263505,2,2,2,4,T000,8,Q023,1,02/02/2017 10:45,Q023,1,02/02/2017 11:00,2,,,,,,,,,,,,,0.991778677
7263505,3,1,2,4,T000,9,Q023,1,02/02/2017 15:00,Q006,1,02/02/2017 15:20,1,3,,,0,,,,,,,,,0.991778677
7263505,3,2,2,4,T000,8,Q006,1,02/02/2017 18:45,Q023,1,02/02/2017 19:00,1,3,,,0,,,,,,,,,0.991778677
7263507,1,1,1,1,T000,3,Q017,1,02/02/2017 07:00,Q001,1,02/02/2017 08:00,1,6,,,,2,,,,,,,,0.838769804
7263507,1,2,1,1,T000,8,Q001,1,02/02/2017 13:00,Q017,1,02/02/2017 14:00,1,6,,,,2,,,,,,,,0.838769804
7263508,1,1,1,2,T000,1,Q018,1,02/02/2017 07:15,Q020,1,02/02/2017 07:50,1,3,,,3,,,,,,,,,0.975709607
7263508,1,4,1,2,T000,5,Q020,1,02/02/2017 17:05,Q019,1,02/02/2017 17:20,1,3,,,0,,,,,,,,,0.975709607
7263508,1,5,1,2,T000,8,Q019,1,02/02/2017 17:45,Q018,1,02/02/2017 18:00,1,3,,,2,,,,,,,,,0.975709607
7263510,1,1,1,1,T000,3,Q017,1,02/02/2017 07:00,Q003,1,02/02/2017 07:30,1,6,,,,2,,,,,,,,1.006289308
7263510,1,2,1,1,T000,8,Q003,1,02/02/2017 13:30,Q017,1,02/02/2017 14:00,1,6,,,,2,,,,,,,,1.006289308
7263512,1,1,1,4,T000,7,Q022,1,02/02/2017 15:55,Q002,1,02/02/2017 16:25,2,,,,,,,,,,,,,0.998263889
7263512,1,2,1,4,T000,8,Q002,1,02/02/2017 16:35,Q022,1,02/02/2017 17:00,2,,,,,,,,,,,,,0.998263889
7263513,1,1,2,1,T000,3,Q009,1,02/02/2017 08:00,Q009,1,02/02/2017 08:10,1,6,,,,1,,,,,,,,0.982318271
7263513,1,2,2,1,T000,7,Q009,1,02/02/2017 15:30,Q001,1,02/02/2017 16:00,1,19,,,,,,,,,,,,0.982318271
7263513,1,3,2,1,T000,8,Q001,1,02/02/2017 18:30,Q009,1,02/02/2017 19:00,1,19,,,,,,,,,,,,0.982318271
7263514,1,1,2,1,T000,3,Q017,1,02/02/2017 07:00,Q014,1,02/02/2017 07:50,1,19,,,,,,,,,,,,0.776699029
7263514,1,2,2,1,T000,8,Q014,1,02/02/2017 13:00,Q017,1,02/02/2017 14:00,1,19,6,,,1,,Q006,1,02/02/2017 13:30,,,,0.776699029
7263523,1,1,1,1,T000,3,Q010,1,02/02/2017 07:00,Q003,1,02/02/2017 07:30,1,6,,,,1,,,,,,,,0.973654066
7263523,1,2,1,1,T000,8,Q003,1,02/02/2017 13:20,Q010,1,02/02/2017 14:00,1,6,,,,1,,,,,,,,0.973654066
7263525,1,1,2,4,T000,4,Q019,1,02/02/2017 10:00,Q016,1,02/02/2017 10:15,2,,,,,,,,,,,,,0.989772352
7263525,1,2,2,4,T000,8,Q016,1,02/02/2017 11:00,Q019,1,02/02/2017 11:20,2,,,,,,,,,,,,,0.989772352
7263526,1,1,2,2,T000,5,Q010,1,02/02/2017 16:00,Q010,1,02/02/2017 16:10,2,,,,,,,,,,,,,1.003273841
7263526,1,2,2,2,T000,8,Q010,1,02/02/2017 16:45,Q010,1,02/02/2017 17:00,2,,,,,,,,,,,,,1.003273841
7263528,1,1,2,4,T000,6,Q008,1,02/02/2017 16:00,Q007,1,02/02/2017 16:30,1,6,,,,1,,,,,,,,0.979991833
7263528,1,2,2,4,T000,8,Q007,1,02/02/2017 18:30,Q008,1,02/02/2017 19:00,1,6,,,,1,,,,,,,,0.979991833
7263529,1,1,2,4,T000,4,Q005,1,02/02/2017 09:00,Q004,1,02/02/2017 09:30,2,,,,,,,,,,,,,1.023622047
7263529,1,2,2,4,T000,8,Q004,1,02/02/2017 11:30,Q005,1,02/02/2017 12:00,2,,,,,,,,,,,,,1.023622047
7263531,1,1,2,4,T000,9,Q010,1,02/02/2017 10:00,Q006,1,02/02/2017 11:00,1,4,,,,,,,,,,,,0.982928091
7263531,1,2,2,4,T000,7,Q006,1,02/02/2017 12:30,Q006,1,02/02/2017 12:45,2,,,,,,,,,,,,,0.982928091
7263531,1,3,2,4,T000,4,Q006,1,02/02/2017 14:10,Q001,1,02/02/2017 14:30,2,,,,,,,,,,,,,0.982928091
7263531,1,4,2,4,T000,9,Q001,1,02/02/2017 15:10,Q023,1,02/02/2017 15:40,1,6,,,,1,,,,,,,,0.982928091
7263531,1,5,2,4,T000,8,Q023,1,02/02/2017 17:30,Q010,1,02/02/2017 18:00,1,4,,,,,,,,,,,,0.982928091
7263533,1,1,1,2,T000,1,Q018,1,02/02/2017 07:00,Q019,1,02/02/2017 07:20,1,3,,,0,,,,,,,,,0.975709607
7263533,1,2,1,2,T000,8,Q019,1,02/02/2017 17:40,Q018,1,02/02/2017 18:00,1,3,,,0,,,,,,,,,0.975709607
7263534,1,1,1,2,T000,1,Q017,1,02/02/2017 07:50,Q015,1,02/02/2017 08:10,1,3,,,0,,,,,,,,,1.48280919
7263534,1,2,1,2,T000,8,Q015,1,02/02/2017 14:20,Q017,1,02/02/2017 14:40,1,3,,,0,,,,,,,,,1.48280919
7263535,1,1,2,1,T000,3,Q015,1,02/02/2017 07:15,Q008,1,02/02/2017 07:45,1,4,,,,,,,,,,,,1.018329939
7263535,1,2,2,1,T000,8,Q008,1,02/02/2017 13:10,Q015,1,02/02/2017 14:00,1,6,,,,1,,,,,,,,1.018329939
7263538,1,1,2,4,T000,4,Q010,1,02/02/2017 11:10,Q011,1,02/02/2017 11:20,2,,,,,,,,,,,,,0.982928091
